"PROPNUM","P_DATE","OIL","GAS","WATER","DAYSON"
"B4KL348AX2","2001-04-30 00:00:00",133,6974,162,
"B4KL348AX2","2001-05-31 00:00:00",86,6182,144,
"B4KL348AX2","2001-06-30 00:00:00",104,5374,232,
"B4KL348AX2","2001-07-31 00:00:00",70,5306,229,
"B4KL348AX2","2001-08-31 00:00:00",117,6117,264,
"B4KL348AX2","2001-09-30 00:00:00",94,5437,235,
"B4KL348AX2","2001-10-31 00:00:00",123,6049,261,
"B4KL348AX2","2001-11-30 00:00:00",126,5912,255,
"B4KL348AX2","2001-12-31 00:00:00",95,4702,203,
"B4KL348AX2","2002-01-31 00:00:00",71,3654,158,
"B4KL348AX2","2002-02-28 00:00:00",59,3483,150,
"B4KL348AX2","2002-03-31 00:00:00",55,2882,124,
"B4KL348AX2","2002-04-30 00:00:00",25,2499,108,
"B4KL348AX2","2002-05-31 00:00:00",39,2466,106,
"B4KL348AX2","2002-06-30 00:00:00",48,1929,154,
"B4KL348AX2","2002-07-31 00:00:00",39,2241,179,
"B4KL348AX2","2002-08-31 00:00:00",7,1665,119,
"B4KL348AX2","2002-09-30 00:00:00",20,1533,110,
"B4KL348AX2","2002-10-31 00:00:00",17,1420,101,
"B4KL348AX2","2002-11-30 00:00:00",17,1221,87,
"B4KL348AX2","2002-12-31 00:00:00",0,1182,84,
"B4KL348AX2","2003-01-31 00:00:00",68,2675,191,
"B4KL348AX2","2003-02-28 00:00:00",102,5710,140,
"B4KL348AX2","2003-03-31 00:00:00",105,5578,137,
"B4KL348AX2","2003-04-30 00:00:00",108,5956,146,
"B4KL34Q9K3","1994-01-31 00:00:00",0,0,0,
"B4KL34Q9K3","1994-02-28 00:00:00",5069,6586,0,
"B4KL34Q9K3","1994-03-31 00:00:00",21934,50856,1442,
"B4KL34Q9K3","1994-04-30 00:00:00",4890,21053,321,
"B4KL34Q9K3","1994-05-31 00:00:00",2686,8831,177,
"B4KL34Q9K3","1994-06-30 00:00:00",2719,8337,179,
"B4KL34Q9K3","1994-07-31 00:00:00",2631,9590,173,
"B4KL34Q9K3","1994-08-31 00:00:00",2454,11181,161,
"B4KL34Q9K3","1994-09-30 00:00:00",1876,10891,123,
"B4KL34Q9K3","1994-10-31 00:00:00",1590,8483,105,
"B4KL34Q9K3","1994-11-30 00:00:00",1447,7075,95,
"B4KL34Q9K3","1994-12-31 00:00:00",1329,6369,87,
"B4KL34Q9K3","1995-01-31 00:00:00",1238,5759,81,
"B4KL34Q9K3","1995-02-28 00:00:00",820,3950,54,
"B4KL34Q9K3","1995-03-31 00:00:00",1014,4920,67,
"B4KL34Q9K3","1995-04-30 00:00:00",937,4988,62,
"B4KL34Q9K3","1995-05-31 00:00:00",852,4326,56,
"B4KL34Q9K3","1995-06-30 00:00:00",714,4124,47,
"B4KL34Q9K3","1995-07-31 00:00:00",613,3319,40,
"B4KL34Q9K3","1995-08-31 00:00:00",810,4421,53,
"B4KL34Q9K3","1995-09-30 00:00:00",741,4265,49,
"B4KL34Q9K3","1995-10-31 00:00:00",750,3873,49,
"B4KL34Q9K3","1995-11-30 00:00:00",773,3877,51,
"B4KL34Q9K3","1995-12-31 00:00:00",732,3052,48,
"B4KL34Q9K3","1996-01-31 00:00:00",624,2986,41,
"B4KL34Q9K3","1996-02-29 00:00:00",645,2670,42,
"B4KL34Q9K3","1996-03-31 00:00:00",709,2559,47,
"B4KL34Q9K3","1996-04-30 00:00:00",618,3094,41,
"B4KL34Q9K3","1996-05-31 00:00:00",547,2622,36,
"B4KL34Q9K3","1996-06-30 00:00:00",568,946,37,
"B4KL34Q9K3","1996-07-31 00:00:00",605,521,40,
"B4KL34Q9K3","1996-08-31 00:00:00",417,325,27,
"B4KL34Q9K3","1996-09-30 00:00:00",8,4417,1,
"B4KL34Q9K3","1996-10-31 00:00:00",1217,1290,80,
"B4KL34Q9K3","1996-11-30 00:00:00",1179,1412,78,
"B4KL34Q9K3","1996-12-31 00:00:00",2211,6643,145,
"B4KL34Q9K3","1997-01-31 00:00:00",1143,4740,75,
"B4KL34Q9K3","1997-02-28 00:00:00",913,3228,60,
"B4KL34Q9K3","1997-03-31 00:00:00",1026,3184,67,
"B4KL34Q9K3","1997-04-30 00:00:00",904,3186,59,
"B4KL34Q9K3","1997-05-31 00:00:00",519,2483,34,
"B4KL34Q9K3","1997-06-30 00:00:00",935,2567,61,
"B4KL34Q9K3","1997-07-31 00:00:00",703,2270,46,
"B4KL34Q9K3","1997-08-31 00:00:00",721,2129,47,
"B4KL34Q9K3","1997-09-30 00:00:00",667,2002,44,
"B4KL34Q9K3","1997-10-31 00:00:00",707,2010,46,
"B4KL34Q9K3","1997-11-30 00:00:00",657,1799,43,
"B4KL34Q9K3","1997-12-31 00:00:00",701,1750,46,
"B4KL34Q9K3","1998-01-31 00:00:00",494,1489,32,
"B4KL34Q9K3","1998-02-28 00:00:00",975,2040,64,
"B4KL34Q9K3","1998-03-31 00:00:00",642,1776,42,
"B4KL34Q9K3","1998-04-30 00:00:00",559,1735,37,
"B4KL34Q9K3","1998-05-31 00:00:00",700,1951,46,
"B4KL34Q9K3","1998-06-30 00:00:00",519,1780,34,
"B4KL34Q9K3","1998-07-31 00:00:00",493,1709,32,
"B4KL34Q9K3","1998-08-31 00:00:00",552,1656,36,
"B4KL34Q9K3","1998-09-30 00:00:00",534,1560,35,
"B4KL34Q9K3","1998-10-31 00:00:00",490,1536,32,
"B4KL34Q9K3","1998-11-30 00:00:00",531,1429,35,
"B4KL34Q9K3","1998-12-31 00:00:00",519,1438,34,
"B4KL34Q9K3","1999-01-31 00:00:00",444,1425,29,
"B4KL34Q9K3","1999-02-28 00:00:00",598,1419,39,
"B4KL34Q9K3","1999-03-31 00:00:00",458,1555,30,
"B4KL34Q9K3","1999-04-30 00:00:00",475,1436,31,
"B4KL34Q9K3","1999-05-31 00:00:00",473,1457,31,
"B4KL34Q9K3","1999-06-30 00:00:00",430,1259,28,
"B4KL34Q9K3","1999-07-31 00:00:00",506,1383,33,
"B4KL34Q9K3","1999-08-31 00:00:00",444,1257,29,
"B4KL34Q9K3","1999-09-30 00:00:00",448,1195,29,
"B4KL34Q9K3","1999-10-31 00:00:00",494,1185,32,
"B4KL34Q9K3","1999-11-30 00:00:00",267,1130,18,
"B4KL34Q9K3","1999-12-31 00:00:00",466,1139,31,
"B4KL34Q9K3","2000-01-31 00:00:00",368,1099,24,
"B4KL34Q9K3","2000-02-29 00:00:00",620,965,41,
"B4KL34Q9K3","2000-03-31 00:00:00",220,1109,14,
"B4KL34Q9K3","2000-04-30 00:00:00",475,1112,31,
"B4KL34Q9K3","2000-05-31 00:00:00",342,1209,22,
"B4KL34Q9K3","2000-06-30 00:00:00",320,1139,21,
"B4KL34Q9K3","2000-07-31 00:00:00",425,1193,28,
"B4KL34Q9K3","2000-08-31 00:00:00",330,1275,22,
"B4KL34Q9K3","2000-09-30 00:00:00",294,1114,19,
"B4KL34Q9K3","2000-10-31 00:00:00",293,1121,19,
"B4KL34Q9K3","2000-11-30 00:00:00",340,1066,22,
"B4KL34Q9K3","2000-12-31 00:00:00",327,0,21,
"B4KL34Q9K3","2001-01-31 00:00:00",254,1066,17,
"B4KL34Q9K3","2001-02-28 00:00:00",294,1044,19,
"B4KL34Q9K3","2001-03-31 00:00:00",326,1044,21,
"B4KL34Q9K3","2001-04-30 00:00:00",297,1127,20,
"B4KL34Q9K3","2001-05-31 00:00:00",287,1133,19,
"B4KL34Q9K3","2001-06-30 00:00:00",308,904,20,
"B4KL34Q9K3","2001-07-31 00:00:00",303,1038,20,
"B4KL34Q9K3","2001-08-31 00:00:00",239,898,16,
"B4KL34Q9K3","2001-09-30 00:00:00",298,983,20,
"B4KL34Q9K3","2001-10-31 00:00:00",242,991,16,
"B4KL34Q9K3","2001-11-30 00:00:00",316,907,21,
"B4KL34Q9K3","2001-12-31 00:00:00",255,899,17,
"B4KL34Q9K3","2002-01-31 00:00:00",322,982,21,
"B4KL34Q9K3","2002-02-28 00:00:00",218,866,14,
"B4KL34Q9K3","2002-03-31 00:00:00",283,958,19,
"B4KL34Q9K3","2002-04-30 00:00:00",234,931,15,
"B4KL34Q9K3","2002-05-31 00:00:00",324,948,21,
"B4KL34Q9K3","2002-06-30 00:00:00",193,936,13,
"B4KL34Q9K3","2002-07-31 00:00:00",270,986,18,
"B4KL34Q9K3","2002-08-31 00:00:00",274,962,18,
"B4KL34Q9K3","2002-09-30 00:00:00",231,813,15,
"B4KL34Q9K3","2002-10-31 00:00:00",235,874,15,
"B4KL34Q9K3","2002-11-30 00:00:00",280,829,18,
"B4KL34Q9K3","2002-12-31 00:00:00",290,910,19,
"B4KL34Q9K3","2003-01-31 00:00:00",234,872,15,
"B4KL34Q9K3","2003-02-28 00:00:00",262,757,17,
"B4KL34Q9K3","2003-03-31 00:00:00",271,797,18,
"B4KL34Q9K3","2003-04-30 00:00:00",260,850,17,
"B4KL35W9L1","1984-01-31 00:00:00",0,0,,
"B4KL35W9L1","1984-02-29 00:00:00",0,0,,
"B4KL35W9L1","1984-03-31 00:00:00",0,0,,
"B4KL35W9L1","1984-04-30 00:00:00",0,0,,
"B4KL35W9L1","1984-05-31 00:00:00",0,0,,
"B4KL35W9L1","1984-06-30 00:00:00",0,0,,
"B4KL35W9L1","1984-07-31 00:00:00",0,0,,
"B4KL35W9L1","1984-08-31 00:00:00",0,0,,
"B4KL35W9L1","1984-09-30 00:00:00",0,0,,
"B4KL35W9L1","1984-10-31 00:00:00",0,0,,
"B4KL35W9L1","1984-11-30 00:00:00",0,0,,
"B4KL35W9L1","1984-12-31 00:00:00",363,387,,
"B4KL35W9L1","1985-01-31 00:00:00",189,474,0,
"B4KL35W9L1","1985-02-28 00:00:00",205,821,0,
"B4KL35W9L1","1985-03-31 00:00:00",418,1498,0,
"B4KL35W9L1","1985-04-30 00:00:00",207,916,0,
"B4KL35W9L1","1985-05-31 00:00:00",3,691,3,
"B4KL35W9L1","1985-06-30 00:00:00",1,210,1,
"B4KL35W9L1","1985-07-31 00:00:00",257,903,232,
"B4KL35W9L1","1985-08-31 00:00:00",1,522,1,
"B4KL35W9L1","1985-09-30 00:00:00",122,189,97,
"B4KL35W9L1","1985-10-31 00:00:00",1,77,1,
"B4KL35W9L1","1985-11-30 00:00:00",1,1,1,
"B4KL35W9L1","1985-12-31 00:00:00",268,490,93,
"B4KL35W9L1","1986-01-31 00:00:00",62,336,22,
"B4KL35W9L1","1986-02-28 00:00:00",99,309,18,
"B4KL35W9L1","1986-03-31 00:00:00",57,360,11,
"B4KL35W9L1","1986-04-30 00:00:00",16,88,0,
"B4KL35W9L1","1986-05-31 00:00:00",1,72,0,
"B4KL35W9L1","1986-06-30 00:00:00",38,2,0,
"B4KL35W9L1","1986-07-31 00:00:00",51,85,0,
"B4KL35W9L1","1986-08-31 00:00:00",170,312,0,
"B4KL35W9L1","1986-09-30 00:00:00",97,221,0,
"B4KL35W9L1","1986-10-31 00:00:00",46,68,0,
"B4KL35W9L1","1986-11-30 00:00:00",23,51,0,
"B4KL35W9L1","1986-12-31 00:00:00",88,46,0,
"B4KL35W9L1","1987-01-31 00:00:00",66,20,,
"B4KL35W9L1","1987-02-28 00:00:00",48,20,,
"B4KL35W9L1","1987-03-31 00:00:00",60,18,,
"B4KL35W9L1","1987-04-30 00:00:00",1,2,,
"B4KL35W9L1","1987-05-31 00:00:00",0,0,,
"B4KL35W9L1","1987-06-30 00:00:00",144,84,,
"B4KL35W9L1","1987-07-31 00:00:00",29,51,,
"B4KL35W9L1","1987-08-31 00:00:00",47,56,,
"B4KL35W9L1","1987-09-30 00:00:00",29,56,,
"B4KL35W9L1","1987-10-31 00:00:00",48,56,,
"B4KL35W9L1","1987-11-30 00:00:00",43,8,,
"B4KL35W9L1","1987-12-31 00:00:00",18,56,,
"B4KL35W9L1","1988-01-31 00:00:00",25,54,,
"B4KL35W9L1","1988-02-29 00:00:00",46,53,,
"B4KL35W9L1","1988-03-31 00:00:00",30,56,,
"B4KL35W9L1","1988-04-30 00:00:00",67,56,,
"B4KL35W9L1","1988-05-31 00:00:00",16,52,,
"B4KL35W9L1","1988-06-30 00:00:00",31,56,,
"B4KL35W9L1","1988-07-31 00:00:00",30,70,,
"B4KL35W9L1","1988-08-31 00:00:00",32,56,,
"B4KL35W9L1","1988-09-30 00:00:00",29,54,,
"B4KL35W9L1","1988-10-31 00:00:00",46,54,,
"B4KL35W9L1","1988-11-30 00:00:00",13,54,,
"B4KL35W9L1","1988-12-31 00:00:00",39,56,,
"B4KL35W9L1","1989-01-31 00:00:00",41,58,,
"B4KL35W9L1","1989-02-28 00:00:00",30,42,,
"B4KL35W9L1","1989-03-31 00:00:00",29,8,,
"B4KL35W9L1","1989-04-30 00:00:00",23,56,,
"B4KL35W9L1","1989-05-31 00:00:00",39,45,,
"B4KL35W9L1","1989-06-30 00:00:00",30,90,,
"B4KL35W9L1","1989-07-31 00:00:00",20,72,,
"B4KL35W9L1","1989-08-31 00:00:00",11,118,,
"B4KL35W9L1","1989-09-30 00:00:00",15,114,,
"B4KL35W9L1","1989-10-31 00:00:00",28,129,,
"B4KL35W9L1","1989-11-30 00:00:00",8,102,,
"B4KL35W9L1","1989-12-31 00:00:00",47,141,,
"B4KL35W9L1","1990-01-31 00:00:00",39,141,,
"B4KL35W9L1","1990-02-28 00:00:00",23,120,,
"B4KL35W9L1","1990-03-31 00:00:00",18,117,,
"B4KL35W9L1","1990-04-30 00:00:00",20,126,,
"B4KL35W9L1","1990-05-31 00:00:00",28,129,,
"B4KL35W9L1","1990-06-30 00:00:00",16,114,,
"B4KL35W9L1","1990-07-31 00:00:00",21,117,,
"B4KL35W9L1","1990-08-31 00:00:00",27,117,,
"B4KL35W9L1","1990-09-30 00:00:00",21,126,,
"B4KL35W9L1","1990-10-31 00:00:00",25,129,,
"B4KL35W9L1","1990-11-30 00:00:00",16,114,,
"B4KL35W9L1","1990-12-31 00:00:00",9,117,,
"B4KL35W9L1","1991-01-31 00:00:00",52,129,,
"B4KL35W9L1","1991-02-28 00:00:00",13,108,,
"B4KL35W9L1","1991-03-31 00:00:00",19,117,,
"B4KL35W9L1","1991-04-30 00:00:00",13,114,,
"B4KL35W9L1","1991-05-31 00:00:00",0,0,,
"B4KL35W9L1","1991-06-30 00:00:00",3,1,,
"B4KL37E8M0","1988-01-31 00:00:00",0,0,0,
"B4KL37E8M0","1988-02-29 00:00:00",0,0,0,
"B4KL37E8M0","1988-03-31 00:00:00",0,0,0,
"B4KL37E8M0","1988-04-30 00:00:00",0,0,0,
"B4KL37E8M0","1988-05-31 00:00:00",0,0,0,
"B4KL37E8M0","1988-06-30 00:00:00",382,1,0,
"B4KL37E8M0","1988-07-31 00:00:00",358,1,501,
"B4KL37E8M0","1988-08-31 00:00:00",99,1,119,
"B4KL37E8M0","1988-09-30 00:00:00",233,1,280,
"B4KL37E8M0","1988-10-31 00:00:00",79,1,95,
"B4KL37E8M0","1988-11-30 00:00:00",82,1,98,
"B4KL37E8M0","1988-12-31 00:00:00",112,1,134,
"B4KL37E8M0","1989-01-31 00:00:00",96,1,96,
"B4KL37E8M0","1989-02-28 00:00:00",69,1,69,
"B4KL37E8M0","1989-03-31 00:00:00",64,1,64,
"B4KL37E8M0","1989-04-30 00:00:00",49,1,49,
"B4KL37E8M0","1989-05-31 00:00:00",59,1,59,
"B4KL37E8M0","1989-06-30 00:00:00",69,1,55,
"B4KL37E8M0","1989-07-31 00:00:00",40,1,32,
"B4KL37E8M0","1989-08-31 00:00:00",31,1,25,
"B4KL37E8M0","1989-09-30 00:00:00",54,1,43,
"B4KL37E8M0","1989-10-31 00:00:00",38,1,30,
"B4KL37E8M0","1989-11-30 00:00:00",43,1,26,
"B4KL37E8M0","1989-12-31 00:00:00",52,1,31,
"B4KL37E8M0","1990-01-31 00:00:00",43,1,26,
"B4KL37E8M0","1990-02-28 00:00:00",25,1,15,
"B4KL37E8M0","1990-03-31 00:00:00",23,1,14,
"B4KL37E8M0","1990-04-30 00:00:00",47,1,28,
"B4KL37E8M0","1990-05-31 00:00:00",37,1,15,
"B4KL37E8M0","1990-06-30 00:00:00",10,1,4,
"B4KL37E8M0","1990-07-31 00:00:00",0,0,0,
"B4KL37E8M0","1990-08-31 00:00:00",0,0,0,
"B4KL37E8M0","1990-09-30 00:00:00",0,0,0,
"B4KL37E8M0","1990-10-31 00:00:00",0,0,0,
"B4KL37E8M0","1990-11-30 00:00:00",0,0,0,
"B4KL37E8M0","1990-12-31 00:00:00",20,1,4,
"B4KL37E8M0","1991-01-31 00:00:00",302,1,60,
"B4KL37E8M0","1991-02-28 00:00:00",110,1,22,
"B4KL37E8M0","1991-03-31 00:00:00",65,1,13,
"B4KL37E8M0","1991-04-30 00:00:00",40,1,8,
"B4KL37E8M0","1991-05-31 00:00:00",3,1,1,
"B4KL37E8M0","1991-06-30 00:00:00",77,1,15,
"B4KL37E8M0","1991-07-31 00:00:00",49,1,10,
"B4KL37E8M0","1991-08-31 00:00:00",70,1,14,
"B4KL37E8M0","1991-09-30 00:00:00",56,1,11,
"B4KL37E8M0","1991-10-31 00:00:00",49,1,10,
"B4KL37E8M0","1991-11-30 00:00:00",41,1,8,
"B4KL37E8M0","1991-12-31 00:00:00",51,1,10,
"B4KL37E8M0","1992-01-31 00:00:00",41,1,8,
"B4KL37E8M0","1992-02-29 00:00:00",45,1,9,
"B4KL37E8M0","1992-03-31 00:00:00",47,1,9,
"B4KL37E8M0","1992-04-30 00:00:00",45,1,9,
"B4KL37E8M0","1992-05-31 00:00:00",37,1,7,
"B4KL37E8M0","1992-06-30 00:00:00",37,1,7,
"B4KL37E8M0","1992-07-31 00:00:00",46,1,9,
"B4KL37E8M0","1992-08-31 00:00:00",19,1,4,
"B4KL37E8M0","1992-09-30 00:00:00",2,1,0,
"B4KL37E8M0","1992-10-31 00:00:00",1,1,0,
"B4KL37E8M0","1992-11-30 00:00:00",75,1,15,
"B4KL37E8M0","1992-12-31 00:00:00",75,1,15,
"B4KL37E8M0","1993-01-31 00:00:00",40,1,8,
"B4KL37E8M0","1993-02-28 00:00:00",13,1,3,
"B4KL37E8M0","1993-03-31 00:00:00",11,1,2,
"B4KL37E8M0","1993-04-30 00:00:00",9,1,2,
"B4KL37E8M0","1993-05-31 00:00:00",53,1,11,
"B4KL37E8M0","1993-06-30 00:00:00",1,1,0,
"B4KL37E8M0","1993-07-31 00:00:00",2,1,0,
"B4KL37E8M0","1993-08-31 00:00:00",1,1,0,
"B4KL37E8M0","1993-09-30 00:00:00",2,1,0,
"B4KL37E8M0","1993-10-31 00:00:00",1,1,0,
"B4KL37E8M0","1993-11-30 00:00:00",2,1,0,
"B4KL37E8M0","1993-12-31 00:00:00",1,1,0,
"B4KL37E8M0","1994-01-31 00:00:00",1,1,,
"B4KL37E8M0","1994-02-28 00:00:00",1,1,,
"B4KL37E8M0","1994-03-31 00:00:00",1,1,,
"B4KL37E8M0","1994-04-30 00:00:00",1,1,,
"B4KL37E8M0","1994-05-31 00:00:00",1,1,,
"B4KL37E8M0","1994-06-30 00:00:00",1,1,,
"B4KL37E8M0","1994-07-31 00:00:00",1,1,,
"B4KL37E8M0","1994-08-31 00:00:00",1,1,,
"B4KL37E8M0","1994-09-30 00:00:00",1,1,,
"B4KL37E8M0","1994-10-31 00:00:00",1,1,,
"B4KL37E8M0","1994-11-30 00:00:00",1,1,,
"B4KL37E8M0","1994-12-31 00:00:00",1,1,,
"B4KL37E8M0","1995-01-31 00:00:00",1,1,,
"B4KL37E8M0","1995-02-28 00:00:00",1,1,,
"B4KL37E8M0","1995-03-31 00:00:00",1,1,,
"B4KL37E8M0","1995-04-30 00:00:00",1,1,,
"B4KL37E8M0","1995-05-31 00:00:00",1,1,,
"B4KL37E8M0","1995-06-30 00:00:00",1,1,,
"B4KL37E8M0","1995-07-31 00:00:00",1,1,,
"B4KL37E8M0","1995-08-31 00:00:00",1,1,,
"B4KL37E8M0","1995-09-30 00:00:00",1,1,,
"B4KL37E8M0","1995-10-31 00:00:00",1,1,,
"B4KL37E8M0","1995-11-30 00:00:00",1,1,,
"B4KL37E8M0","1995-12-31 00:00:00",1,0,,
"B4KL37E8M0","1996-01-31 00:00:00",1,,,
"B4KL37E8M0","1996-02-29 00:00:00",1,,,
"B4KL37E8M0","1996-03-31 00:00:00",1,,,
"B4KL37E8M0","1996-04-30 00:00:00",1,,,
"B4KL37E8M0","1996-05-31 00:00:00",1,,,
"B4KL37E8M0","1996-06-30 00:00:00",1,,,
"B4KL37E8M0","1996-07-31 00:00:00",1,,,
"B4KL37E8M0","1996-08-31 00:00:00",1,,,
"B4KL37E8M0","1996-09-30 00:00:00",1,,,
"B4KL37E8M0","1996-10-31 00:00:00",1,,,
"B4KL37E8M0","1996-11-30 00:00:00",1,,,
"B4KL37E8M0","1996-12-31 00:00:00",1,,,
"B4KL37E8M0","1997-01-31 00:00:00",1,,0,
"B4KL37E8M0","1997-02-28 00:00:00",1,,0,
"B4KL37E8M0","1997-03-31 00:00:00",1,,0,
"B4KL37E8M0","1997-04-30 00:00:00",1,,0,
"B4KL37E8M0","1997-05-31 00:00:00",1,,0,
"B4KL37E8M0","1997-06-30 00:00:00",1,,0,
"B4KL37E8M0","1997-07-31 00:00:00",1,,0,
"B4KL37E8M0","1997-08-31 00:00:00",1,,0,
"B4KL37E8M0","1997-09-30 00:00:00",135,,27,
"B4KL37E8M0","1997-10-31 00:00:00",103,,21,
"B4KL37E8M0","1997-11-30 00:00:00",36,,7,
"B4KL37E8M0","1997-12-31 00:00:00",23,,5,
"B4KL37E8M0","1998-01-31 00:00:00",25,,5,
"B4KL37E8M0","1998-02-28 00:00:00",30,,6,
"B4KL37E8M0","1998-03-31 00:00:00",19,,4,
"B4KL37E8M0","1998-04-30 00:00:00",20,,4,
"B4KL37E8M0","1998-05-31 00:00:00",22,,4,
"B4KL37E8M0","1998-06-30 00:00:00",3,,1,
"B4KL37E8M0","1998-07-31 00:00:00",2,,0,
"B4KL37E8M0","1998-08-31 00:00:00",30,,6,
"B4KL37E8M0","1998-09-30 00:00:00",16,,3,
"B4KL37E8M0","1998-10-31 00:00:00",10,,2,
"B4KL37E8M0","1998-11-30 00:00:00",16,,3,
"B4KL37E8M0","1998-12-31 00:00:00",18,,4,
"B4KL37E8M0","1999-01-31 00:00:00",21,,4,
"B4KL37E8M0","1999-02-28 00:00:00",23,,5,
"B4KL37E8M0","1999-03-31 00:00:00",18,,4,
"B4KL37E8M0","1999-04-30 00:00:00",8,,2,
"B4KL37E8M0","1999-05-31 00:00:00",13,,3,
"B4KL37E8M0","1999-06-30 00:00:00",10,,2,
"B4KL37E8M0","1999-07-31 00:00:00",30,,6,
"B4KL37E8M0","1999-08-31 00:00:00",18,,4,
"B4KL37E8M0","1999-09-30 00:00:00",10,,2,
"B4KL37E8M0","1999-10-31 00:00:00",13,,3,
"B4KL37E8M0","1999-11-30 00:00:00",16,,3,
"B4KL37E8M0","1999-12-31 00:00:00",10,,2,
"B4KL37E8M0","2000-01-31 00:00:00",14,,3,
"B4KL37E8M0","2000-02-29 00:00:00",10,,2,
"B4KL37E8M0","2000-03-31 00:00:00",10,,2,
"B4KL37E8M0","2000-04-30 00:00:00",3,,1,
"B4KL37E8M0","2000-05-31 00:00:00",11,,2,
"B4KL37E8M0","2000-06-30 00:00:00",10,,2,
"B4KL37E8M0","2000-07-31 00:00:00",8,,2,
"B4KL37E8M0","2000-08-31 00:00:00",1,,0,
"B4KL37E8M0","2000-09-30 00:00:00",2,,0,
"B4KL37E8M0","2000-10-31 00:00:00",1,,0,
"B4KL37E8M0","2000-11-30 00:00:00",2,,0,
"B4KL37E8M0","2000-12-31 00:00:00",1,,0,
"B4KL37E8M0","2001-01-31 00:00:00",2,,0,
"B4KL37E8M0","2001-02-28 00:00:00",1,,0,
"B4KL37E8M0","2001-03-31 00:00:00",1,,0,
"B4KL37E8M0","2001-04-30 00:00:00",2,,0,
"B4KL37E8M0","2001-05-31 00:00:00",1,,0,
"B4KL37E8M0","2001-06-30 00:00:00",2,,0,
"B4KL37E8M0","2001-07-31 00:00:00",2,,0,
"B4KL37E8M0","2001-08-31 00:00:00",1,,0,
"B4KL37E8M0","2001-09-30 00:00:00",1,,0,
"B4KL37E8M0","2001-10-31 00:00:00",87,,17,
"B4KL37E8M0","2001-11-30 00:00:00",66,,13,
"B4KL37E8M0","2001-12-31 00:00:00",24,,5,
"B4KL37E8M0","2002-01-31 00:00:00",23,,5,
"B4KL37E8M0","2002-02-28 00:00:00",26,,5,
"B4KL37E8M0","2002-03-31 00:00:00",26,,5,
"B4KL37E8M0","2002-04-30 00:00:00",11,,2,
"B4KL37E8M0","2002-05-31 00:00:00",13,,3,
"B4KL37E8M0","2002-06-30 00:00:00",11,,2,
"B4KL37E8M0","2002-07-31 00:00:00",13,,3,
"B4KL37E8M0","2002-08-31 00:00:00",13,,3,
"B4KL37E8M0","2002-09-30 00:00:00",15,,3,
"B4KL37E8M0","2002-10-31 00:00:00",8,,2,
"B4KL37E8M0","2002-11-30 00:00:00",1,,0,
"B4KL37E8M0","2002-12-31 00:00:00",1,,0,
"B4KL37E8M0","2003-01-31 00:00:00",1,,0,
"B4KL37E8M0","2003-02-28 00:00:00",1,,0,
"B4KL37E8M0","2003-03-31 00:00:00",1,,0,
"B4KL37E8M0","2003-04-30 00:00:00",17,,3,
"B4KL39K9YU","1983-01-31 00:00:00",0,0,0,
"B4KL39K9YU","1983-02-28 00:00:00",0,0,0,
"B4KL39K9YU","1983-03-31 00:00:00",1956,41601,177,
"B4KL39K9YU","1983-04-30 00:00:00",4293,97728,416,
"B4KL39K9YU","1983-05-31 00:00:00",2352,55068,235,
"B4KL39K9YU","1983-06-30 00:00:00",2423,59122,252,
"B4KL39K9YU","1983-07-31 00:00:00",766,23183,79,
"B4KL39K9YU","1983-08-31 00:00:00",2347,56045,191,
"B4KL39K9YU","1983-09-30 00:00:00",770,17560,92,
"B4KL39K9YU","1983-10-31 00:00:00",1276,32644,111,
"B4KL39K9YU","1983-11-30 00:00:00",54,1043,4,
"B4KL39K9YU","1983-12-31 00:00:00",224,6101,21,
"B4KL39K9YU","1984-01-31 00:00:00",1471,31326,106,
"B4KL39K9YU","1984-02-29 00:00:00",2097,50327,171,
"B4KL39K9YU","1984-03-31 00:00:00",1432,32785,111,
"B4KL39K9YU","1984-04-30 00:00:00",898,23621,80,
"B4KL39K9YU","1984-05-31 00:00:00",913,26140,89,
"B4KL39K9YU","1984-06-30 00:00:00",631,17524,59,
"B4KL39K9YU","1984-07-31 00:00:00",774,21749,74,
"B4KL39K9YU","1984-08-31 00:00:00",821,22311,76,
"B4KL39K9YU","1984-09-30 00:00:00",704,18960,64,
"B4KL39K9YU","1984-10-31 00:00:00",0,0,0,
"B4KL39K9YU","1984-11-30 00:00:00",198,7843,27,
"B4KL39K9YU","1984-12-31 00:00:00",1927,68826,233,
"B4KL39K9YU","1985-01-31 00:00:00",0,1304,3,
"B4KL39K9YU","1985-02-28 00:00:00",3701,106766,259,
"B4KL39K9YU","1985-03-31 00:00:00",3611,104113,253,
"B4KL39K9YU","1985-04-30 00:00:00",3410,113786,276,
"B4KL39K9YU","1985-05-31 00:00:00",1811,62129,151,
"B4KL39K9YU","1985-06-30 00:00:00",3399,103729,252,
"B4KL39K9YU","1985-07-31 00:00:00",1990,61900,216,
"B4KL39K9YU","1985-08-31 00:00:00",2699,78547,274,
"B4KL39K9YU","1985-09-30 00:00:00",3476,117543,410,
"B4KL39K9YU","1985-10-31 00:00:00",2984,102019,356,
"B4KL39K9YU","1985-11-30 00:00:00",2910,92184,322,
"B4KL39K9YU","1985-12-31 00:00:00",3253,99384,347,
